freq,L,Q,N,L1,L2,W,S,"mag(S(1,1))","phase(S(1,1))"
300.0 MHz,174.249,71.119,1.75,3.6,4.8,0.2,0.25,0.987,113.395
300.0 MHz,171.254,69.969,1.75,3.6,4.9,0.2,0.3,0.987,114.303
300.0 MHz,152.04,75.858,1.75,3.6,4.9,0.25,0.3,0.989,120.357
300.0 MHz,174.305,70.075,1.75,3.6,5.0,0.2,0.3,0.987,113.378
300.0 MHz,154.8,76.004,1.75,3.6,5.0,0.25,0.3,0.989,119.464
300.0 MHz,146.235,52.926,1.75,3.7,2.0,0.1,0.1,,
300.0 MHz,93.025,64.536,1.75,3.7,2.0,0.2,0.2,0.99,141.348
300.0 MHz,96.378,65.148,1.75,3.7,2.1,0.2,0.2,0.99,140.063
300.0 MHz,154.843,53.365,1.75,3.7,2.2,0.1,0.1,0.984,119.447
300.0 MHz,159.197,53.678,1.75,3.7,2.3,0.1,0.1,0.984,118.054
300.0 MHz,106.167,66.816,1.75,3.7,2.4,0.2,0.2,0.99,136.372
300.0 MHz,104.717,65.979,1.75,3.7,2.5,0.2,0.25,0.99,136.913
300.0 MHz,95.083,71.551,1.75,3.7,2.5,0.25,0.2,0.991,140.558
300.0 MHz,107.871,66.416,1.75,3.7,2.6,0.2,0.25,0.99,135.739
300.0 MHz,98.153,72.079,1.75,3.7,2.6,0.25,0.2,0.991,139.387
300.0 MHz,110.996,66.784,1.75,3.7,2.7,0.2,0.25,0.989,134.585
300.0 MHz,101.141,72.639,1.75,3.7,2.7,0.25,0.2,0.991,138.256
300.0 MHz,114.178,67.155,1.75,3.7,2.8,0.2,0.25,0.989,133.421
300.0 MHz,104.112,73.115,1.75,3.7,2.8,0.25,0.2,0.991,137.14
300.0 MHz,117.293,67.466,1.75,3.7,2.9,0.2,0.25,0.989,132.29
300.0 MHz,107.103,73.473,1.75,3.7,2.9,0.25,0.2,0.991,136.024
300.0 MHz,120.409,67.751,1.75,3.7,3.0,0.2,0.25,0.989,131.169
300.0 MHz,110.044,73.863,1.75,3.7,3.0,0.25,0.2,0.99,134.936
300.0 MHz,123.511,68.037,1.75,3.7,3.1,0.2,0.25,0.989,130.063
300.0 MHz,112.979,74.211,1.75,3.7,3.1,0.25,0.2,0.99,133.859
300.0 MHz,126.616,68.278,1.75,3.7,3.2,0.2,0.25,0.989,128.965
300.0 MHz,115.939,74.471,1.75,3.7,3.2,0.25,0.2,0.99,132.78
300.0 MHz,129.721,68.527,1.75,3.7,3.3,0.2,0.25,0.989,127.878
300.0 MHz,118.894,74.765,1.75,3.7,3.3,0.25,0.2,0.99,131.713
300.0 MHz,132.825,68.776,1.75,3.7,3.4,0.2,0.25,0.988,126.8
300.0 MHz,121.838,75.123,1.75,3.7,3.4,0.25,0.2,0.99,130.658
300.0 MHz,135.992,69.149,1.75,3.7,3.5,0.2,0.25,0.988,125.712
300.0 MHz,124.806,75.607,1.75,3.7,3.5,0.25,0.2,0.99,129.604
300.0 MHz,139.102,69.368,1.75,3.7,3.6,0.2,0.25,0.988,124.653
300.0 MHz,127.754,75.864,1.75,3.7,3.6,0.25,0.2,0.99,128.565
300.0 MHz,142.225,69.535,1.75,3.7,3.7,0.2,0.25,0.988,123.6
300.0 MHz,130.727,76.065,1.75,3.7,3.7,0.25,0.2,0.99,127.527
300.0 MHz,145.295,69.698,1.75,3.7,3.8,0.2,0.25,0.988,122.574
300.0 MHz,148.466,69.871,1.75,3.7,3.9,0.2,0.25,0.988,121.526
300.0 MHz,151.573,70.057,1.75,3.7,4.0,0.2,0.25,0.988,120.509
300.0 MHz,154.69,70.198,1.75,3.7,4.1,0.2,0.25,0.988,119.499
300.0 MHz,157.807,70.334,1.75,3.7,4.2,0.2,0.25,0.988,118.499
300.0 MHz,160.923,70.469,1.75,3.7,4.3,0.2,0.25,0.987,117.51
300.0 MHz,164.042,70.643,1.75,3.7,4.4,0.2,0.25,0.987,116.53
300.0 MHz,167.154,70.746,1.75,3.7,4.5,0.2,0.25,0.987,115.562
300.0 MHz,170.357,71.035,1.75,3.7,4.6,0.2,0.25,0.987,114.577
300.0 MHz,173.496,71.083,1.75,3.7,4.7,0.2,0.25,0.987,113.622
300.0 MHz,173.592,70.064,1.75,3.7,4.9,0.2,0.3,0.987,113.593
300.0 MHz,154.011,76.056,1.75,3.7,4.9,0.25,0.3,0.989,119.718
300.0 MHz,176.653,70.167,1.75,3.7,5.0,0.2,0.3,0.987,112.672
300.0 MHz,156.838,76.143,1.75,3.7,5.0,0.25,0.3,0.989,118.809
300.0 MHz,149.012,53.145,1.75,3.8,2.0,0.1,0.1,,
300.0 MHz,95.055,64.703,1.75,3.8,2.0,0.2,0.2,0.99,140.569
300.0 MHz,157.688,53.598,1.75,3.8,2.2,0.1,0.1,0.984,118.535
300.0 MHz,162.055,53.903,1.75,3.8,2.3,0.1,0.1,0.984,117.151
300.0 MHz,108.268,66.97,1.75,3.8,2.4,0.2,0.2,0.99,135.592
300.0 MHz,106.794,66.103,1.75,3.8,2.5,0.2,0.25,0.99,136.139
300.0 MHz,96.861,71.757,1.75,3.8,2.5,0.25,0.2,0.991,139.879
300.0 MHz,109.962,66.54,1.75,3.8,2.6,0.2,0.25,0.989,134.966
300.0 MHz,99.877,72.327,1.75,3.8,2.6,0.25,0.2,0.991,138.734
300.0 MHz,113.1,66.907,1.75,3.8,2.7,0.2,0.25,0.989,133.814
300.0 MHz,102.883,72.827,1.75,3.8,2.7,0.25,0.2,0.991,137.6
300.0 MHz,116.293,67.271,1.75,3.8,2.8,0.2,0.25,0.989,132.652
300.0 MHz,105.919,73.317,1.75,3.8,2.8,0.25,0.2,0.991,136.465
300.0 MHz,119.421,67.58,1.75,3.8,2.9,0.2,0.25,0.989,131.523
300.0 MHz,108.899,73.704,1.75,3.8,2.9,0.25,0.2,0.991,135.359
300.0 MHz,122.549,67.863,1.75,3.8,3.0,0.2,0.25,0.989,130.405
300.0 MHz,111.861,74.092,1.75,3.8,3.0,0.25,0.2,0.99,134.268
300.0 MHz,125.662,68.146,1.75,3.8,3.1,0.2,0.25,0.989,129.301
300.0 MHz,114.787,74.512,1.75,3.8,3.1,0.25,0.2,0.99,133.199
300.0 MHz,128.778,68.383,1.75,3.8,3.2,0.2,0.25,0.989,128.207
300.0 MHz,117.642,74.842,1.75,3.8,3.2,0.25,0.2,0.99,132.164
300.0 MHz,131.894,68.632,1.75,3.8,3.3,0.2,0.25,0.988,127.122
300.0 MHz,120.599,75.127,1.75,3.8,3.3,0.25,0.2,0.99,131.101
300.0 MHz,135.008,68.876,1.75,3.8,3.4,0.2,0.25,0.988,126.049
300.0 MHz,123.565,75.528,1.75,3.8,3.4,0.25,0.2,0.99,130.044
300.0 MHz,138.184,69.243,1.75,3.8,3.5,0.2,0.25,0.988,124.964
300.0 MHz,126.524,75.985,1.75,3.8,3.5,0.25,0.2,0.99,128.998
300.0 MHz,141.306,69.464,1.75,3.8,3.6,0.2,0.25,0.988,123.908
300.0 MHz,129.469,76.254,1.75,3.8,3.6,0.25,0.2,0.99,127.966
300.0 MHz,144.44,69.63,1.75,3.8,3.7,0.2,0.25,0.988,122.859
300.0 MHz,132.413,76.514,1.75,3.8,3.7,0.25,0.2,0.99,126.943
300.0 MHz,147.516,69.787,1.75,3.8,3.8,0.2,0.25,0.988,121.839
300.0 MHz,150.699,69.959,1.75,3.8,3.9,0.2,0.25,0.988,120.794
300.0 MHz,153.816,70.142,1.75,3.8,4.0,0.2,0.25,0.988,119.781
300.0 MHz,156.943,70.281,1.75,3.8,4.1,0.2,0.25,0.988,118.775
300.0 MHz,160.07,70.417,1.75,3.8,4.2,0.2,0.25,0.988,117.779
300.0 MHz,163.196,70.549,1.75,3.8,4.3,0.2,0.25,0.987,116.795
300.0 MHz,166.325,70.721,1.75,3.8,4.4,0.2,0.25,0.987,115.819
300.0 MHz,169.448,70.826,1.75,3.8,4.5,0.2,0.25,0.987,114.856
300.0 MHz,172.669,71.102,1.75,3.8,4.6,0.2,0.25,0.987,113.873
300.0 MHz,175.808,71.153,1.75,3.8,4.7,0.2,0.25,0.987,112.926
300.0 MHz,175.896,70.145,1.75,3.8,4.9,0.2,0.3,0.987,112.899
300.0 MHz,155.954,76.331,1.75,3.8,4.9,0.25,0.3,0.989,119.092
300.0 MHz,178.969,70.249,1.75,3.8,5.0,0.2,0.3,0.987,111.982
300.0 MHz,158.731,76.476,1.75,3.8,5.0,0.25,0.3,0.989,118.205
300.0 MHz,151.715,53.111,1.75,3.9,2.0,0.1,0.1,,
300.0 MHz,97.157,64.947,1.75,3.9,2.0,0.2,0.2,0.99,139.766
300.0 MHz,160.44,53.614,1.75,3.9,2.2,0.1,0.1,0.984,117.661
300.0 MHz,164.821,53.917,1.75,3.9,2.3,0.1,0.1,0.984,116.285
300.0 MHz,110.434,67.211,1.75,3.9,2.4,0.2,0.2,0.989,134.792
300.0 MHz,108.925,66.32,1.75,3.9,2.5,0.2,0.25,0.989,135.349
300.0 MHz,98.859,72.352,1.75,3.9,2.5,0.25,0.2,0.991,139.119
300.0 MHz,112.108,66.756,1.75,3.9,2.6,0.2,0.25,0.989,134.177
300.0 MHz,101.948,72.821,1.75,3.9,2.6,0.25,0.2,0.991,137.952
300.0 MHz,115.259,67.119,1.75,3.9,2.7,0.2,0.25,0.989,133.027
300.0 MHz,104.96,73.38,1.75,3.9,2.7,0.25,0.2,0.991,136.823
300.0 MHz,118.462,67.466,1.75,3.9,2.8,0.2,0.25,0.989,131.868
300.0 MHz,107.948,73.837,1.75,3.9,2.8,0.25,0.2,0.991,135.711
300.0 MHz,121.6,67.772,1.75,3.9,2.9,0.2,0.25,0.989,130.743
300.0 MHz,110.959,74.199,1.75,3.9,2.9,0.25,0.2,0.99,134.599
300.0 MHz,124.739,68.047,1.75,3.9,3.0,0.2,0.25,0.989,129.627
300.0 MHz,113.92,74.585,1.75,3.9,3.0,0.25,0.2,0.99,133.515
300.0 MHz,127.864,68.328,1.75,3.9,3.1,0.2,0.25,0.989,128.527
300.0 MHz,116.874,74.926,1.75,3.9,3.1,0.25,0.2,0.99,132.442
300.0 MHz,130.989,68.56,1.75,3.9,3.2,0.2,0.25,0.988,127.436
300.0 MHz,119.853,75.187,1.75,3.9,3.2,0.25,0.2,0.99,131.368
300.0 MHz,134.117,68.81,1.75,3.9,3.3,0.2,0.25,0.988,126.355
300.0 MHz,122.827,75.475,1.75,3.9,3.3,0.25,0.2,0.99,130.306
300.0 MHz,137.24,69.047,1.75,3.9,3.4,0.2,0.25,0.988,125.285
300.0 MHz,125.802,75.865,1.75,3.9,3.4,0.25,0.2,0.99,129.252
300.0 MHz,140.426,69.407,1.75,3.9,3.5,0.2,0.25,0.988,124.205
300.0 MHz,128.776,76.299,1.75,3.9,3.5,0.25,0.2,0.99,128.208
300.0 MHz,143.557,69.624,1.75,3.9,3.6,0.2,0.25,0.988,123.154
300.0 MHz,131.747,76.536,1.75,3.9,3.6,0.25,0.2,0.99,127.174
300.0 MHz,146.701,69.79,1.75,3.9,3.7,0.2,0.25,0.988,122.108
300.0 MHz,134.729,76.75,1.75,3.9,3.7,0.25,0.2,0.99,126.145
300.0 MHz,149.789,69.942,1.75,3.9,3.8,0.2,0.25,0.988,121.092
300.0 MHz,152.973,70.102,1.75,3.9,3.9,0.2,0.25,0.988,120.054
300.0 MHz,156.108,70.293,1.75,3.9,4.0,0.2,0.25,0.988,119.043
300.0 MHz,159.243,70.423,1.75,3.9,4.1,0.2,0.25,0.988,118.042
300.0 MHz,162.38,70.554,1.75,3.9,4.2,0.2,0.25,0.987,117.051
300.0 MHz,165.516,70.687,1.75,3.9,4.3,0.2,0.25,0.987,116.07
300.0 MHz,168.658,70.854,1.75,3.9,4.4,0.2,0.25,0.987,115.099
300.0 MHz,171.788,70.963,1.75,3.9,4.5,0.2,0.25,0.987,114.141
300.0 MHz,175.016,71.229,1.75,3.9,4.6,0.2,0.25,0.987,113.164
300.0 MHz,178.165,71.284,1.75,3.9,4.7,0.2,0.25,0.987,112.221
300.0 MHz,178.167,70.253,1.75,3.9,4.9,0.2,0.3,0.987,112.22
300.0 MHz,158.09,76.448,1.75,3.9,4.9,0.25,0.3,0.989,118.409
300.0 MHz,181.249,70.354,1.75,3.9,5.0,0.2,0.3,0.987,111.307
300.0 MHz,160.875,76.588,1.75,3.9,5.0,0.25,0.3,0.988,117.525
300.0 MHz,154.452,53.119,1.75,4.0,2.0,0.1,0.1,,
300.0 MHz,99.226,65.072,1.75,4.0,2.0,0.2,0.2,0.99,138.98
300.0 MHz,163.207,53.619,1.75,4.0,2.2,0.1,0.1,0.983,116.789
300.0 MHz,167.602,53.916,1.75,4.0,2.3,0.1,0.1,0.983,115.422
300.0 MHz,112.568,67.31,1.75,4.0,2.4,0.2,0.2,0.989,134.009
300.0 MHz,176.374,54.446,1.75,4.0,2.5,0.1,0.1,0.983,112.753
300.0 MHz,111.001,66.516,1.75,4.0,2.5,0.2,0.25,0.989,134.584
300.0 MHz,100.921,72.288,1.75,4.0,2.5,0.25,0.2,0.991,138.339
300.0 MHz,114.201,66.931,1.75,4.0,2.6,0.2,0.25,0.989,133.412
300.0 MHz,103.971,72.902,1.75,4.0,2.6,0.25,0.2,0.991,137.193
300.0 MHz,117.363,67.283,1.75,4.0,2.7,0.2,0.25,0.989,132.265
300.0 MHz,106.998,73.438,1.75,4.0,2.7,0.25,0.2,0.991,136.063
300.0 MHz,120.578,67.629,1.75,4.0,2.8,0.2,0.25,0.989,131.108
300.0 MHz,110.06,73.863,1.75,4.0,2.8,0.25,0.2,0.99,134.93
300.0 MHz,123.727,67.929,1.75,4.0,2.9,0.2,0.25,0.989,129.986
300.0 MHz,113.083,74.216,1.75,4.0,2.9,0.25,0.2,0.99,133.82
300.0 MHz,198.026,55.349,1.75,4.0,3.0,0.1,0.1,0.983,106.508
300.0 MHz,126.877,68.203,1.75,4.0,3.0,0.2,0.25,0.989,128.873
300.0 MHz,116.058,74.596,1.75,4.0,3.0,0.25,0.2,0.99,132.737
300.0 MHz,130.012,68.475,1.75,4.0,3.1,0.2,0.25,0.989,127.776
300.0 MHz,119.023,75.004,1.75,4.0,3.1,0.25,0.2,0.99,131.667
300.0 MHz,133.149,68.709,1.75,4.0,3.2,0.2,0.25,0.988,126.688
300.0 MHz,122.013,75.263,1.75,4.0,3.2,0.25,0.2,0.99,130.596
300.0 MHz,136.286,68.953,1.75,4.0,3.3,0.2,0.25,0.988,125.611
300.0 MHz,125.0,75.547,1.75,4.0,3.3,0.25,0.2,0.99,129.535
300.0 MHz,139.419,69.186,1.75,4.0,3.4,0.2,0.25,0.988,124.545
300.0 MHz,127.883,75.976,1.75,4.0,3.4,0.25,0.2,0.99,128.52
300.0 MHz,219.625,55.707,1.75,4.0,3.5,0.1,0.1,0.983,100.745
300.0 MHz,142.613,69.539,1.75,4.0,3.5,0.2,0.25,0.988,123.469
300.0 MHz,130.868,76.405,1.75,4.0,3.5,0.25,0.2,0.99,127.479
300.0 MHz,145.754,69.753,1.75,4.0,3.6,0.2,0.25,0.988,122.422
300.0 MHz,133.848,76.64,1.75,4.0,3.6,0.25,0.2,0.99,126.448
300.0 MHz,148.908,69.917,1.75,4.0,3.7,0.2,0.25,0.988,121.381
300.0 MHz,136.84,76.852,1.75,4.0,3.7,0.25,0.2,0.989,125.422
300.0 MHz,152.005,70.065,1.75,4.0,3.8,0.2,0.25,0.988,120.368
300.0 MHz,155.206,70.23,1.75,4.0,3.9,0.2,0.25,0.988,119.333
300.0 MHz,158.345,70.407,1.75,4.0,4.0,0.2,0.25,0.988,118.327
300.0 MHz,161.486,70.539,1.75,4.0,4.1,0.2,0.25,0.987,117.332
300.0 MHz,164.632,70.666,1.75,4.0,4.2,0.2,0.25,0.987,116.346
300.0 MHz,167.777,70.799,1.75,4.0,4.3,0.2,0.25,0.987,115.37
300.0 MHz,170.925,70.968,1.75,4.0,4.4,0.2,0.25,0.987,114.404
300.0 MHz,174.07,71.061,1.75,4.0,4.5,0.2,0.25,0.987,113.449
300.0 MHz,177.304,71.331,1.75,4.0,4.6,0.2,0.25,0.987,112.478
300.0 MHz,180.463,71.384,1.75,4.0,4.7,0.2,0.25,0.987,111.54
300.0 MHz,180.522,70.37,1.75,4.0,4.9,0.2,0.3,0.987,111.522
300.0 MHz,160.401,76.725,1.75,4.0,4.9,0.25,0.3,0.989,117.675
300.0 MHz,183.614,70.47,1.75,4.0,5.0,0.2,0.3,0.987,110.614
300.0 MHz,163.194,76.868,1.75,4.0,5.0,0.25,0.3,0.988,116.796
300.0 MHz,157.173,53.13,1.75,4.1,2.0,0.1,0.1,,
300.0 MHz,101.274,65.238,1.75,4.1,2.0,0.2,0.2,0.99,138.206
300.0 MHz,165.959,53.63,1.75,4.1,2.2,0.1,0.1,0.983,115.931
300.0 MHz,170.367,53.923,1.75,4.1,2.3,0.1,0.1,0.983,114.572
300.0 MHz,114.684,67.462,1.75,4.1,2.4,0.2,0.2,0.989,133.236
300.0 MHz,113.104,66.606,1.75,4.1,2.5,0.2,0.25,0.989,133.813
300.0 MHz,102.914,72.208,1.75,4.1,2.5,0.25,0.2,0.991,137.589
300.0 MHz,116.318,67.017,1.75,4.1,2.6,0.2,0.25,0.989,132.643
300.0 MHz,106.024,72.582,1.75,4.1,2.6,0.25,0.2,0.991,136.426
300.0 MHz,119.494,67.371,1.75,4.1,2.7,0.2,0.25,0.989,131.497
300.0 MHz,109.094,72.998,1.75,4.1,2.7,0.25,0.2,0.99,135.287
300.0 MHz,122.72,67.713,1.75,4.1,2.8,0.2,0.25,0.989,130.344
300.0 MHz,112.161,73.687,1.75,4.1,2.8,0.25,0.2,0.99,134.158
300.0 MHz,125.88,68.009,1.75,4.1,2.9,0.2,0.25,0.989,129.224
300.0 MHz,115.188,74.046,1.75,4.1,2.9,0.25,0.2,0.99,133.053
300.0 MHz,129.042,68.283,1.75,4.1,3.0,0.2,0.25,0.989,128.115
300.0 MHz,118.203,74.514,1.75,4.1,3.0,0.25,0.2,0.99,131.962
300.0 MHz,132.186,68.55,1.75,4.1,3.1,0.2,0.25,0.988,127.021
300.0 MHz,121.135,74.859,1.75,4.1,3.1,0.25,0.2,0.99,130.909
300.0 MHz,135.333,68.781,1.75,4.1,3.2,0.2,0.25,0.988,125.937
300.0 MHz,124.141,75.11,1.75,4.1,3.2,0.25,0.2,0.99,129.84
300.0 MHz,138.481,69.027,1.75,4.1,3.3,0.2,0.25,0.988,124.863
300.0 MHz,127.147,75.383,1.75,4.1,3.3,0.25,0.2,0.99,128.779
300.0 MHz,141.622,69.252,1.75,4.1,3.4,0.2,0.25,0.988,123.802
300.0 MHz,130.128,75.71,1.75,4.1,3.4,0.25,0.2,0.99,127.736
300.0 MHz,144.825,69.6,1.75,4.1,3.5,0.2,0.25,0.988,122.731
300.0 MHz,133.039,76.318,1.75,4.1,3.5,0.25,0.2,0.99,126.727
300.0 MHz,147.976,69.813,1.75,4.1,3.6,0.2,0.25,0.988,121.687
300.0 MHz,136.017,76.578,1.75,4.1,3.6,0.25,0.2,0.989,125.703
300.0 MHz,151.138,69.972,1.75,4.1,3.7,0.2,0.25,0.988,120.65
300.0 MHz,139.033,76.764,1.75,4.1,3.7,0.25,0.2,0.989,124.677
300.0 MHz,157.454,70.283,1.75,4.1,3.9,0.2,0.25,0.988,118.612
300.0 MHz,160.599,70.461,1.75,4.1,4.0,0.2,0.25,0.988,117.612
300.0 MHz,163.752,70.59,1.75,4.1,4.1,0.2,0.25,0.987,116.621
300.0 MHz,166.907,70.716,1.75,4.1,4.2,0.2,0.25,0.987,115.639
300.0 MHz,170.061,70.846,1.75,4.1,4.3,0.2,0.25,0.987,114.668
300.0 MHz,173.218,71.012,1.75,4.1,4.4,0.2,0.25,0.987,113.707
300.0 MHz,176.369,71.111,1.75,4.1,4.5,0.2,0.25,0.987,112.757
300.0 MHz,179.618,71.368,1.75,4.1,4.6,0.2,0.25,0.987,111.789
300.0 MHz,182.782,71.423,1.75,4.1,4.7,0.2,0.25,0.987,110.857
300.0 MHz,182.788,70.462,1.75,4.1,4.9,0.2,0.3,0.987,110.856
300.0 MHz,162.667,76.703,1.75,4.1,4.9,0.25,0.3,0.988,116.961
300.0 MHz,185.888,70.558,1.75,4.1,5.0,0.2,0.3,0.987,109.952
300.0 MHz,165.538,76.784,1.75,4.1,5.0,0.25,0.3,0.988,116.064
300.0 MHz,159.874,53.109,1.75,4.2,2.0,0.1,0.1,,
300.0 MHz,103.313,65.387,1.75,4.2,2.0,0.2,0.2,0.99,137.439
300.0 MHz,168.718,53.625,1.75,4.2,2.2,0.1,0.1,0.983,115.078
300.0 MHz,173.14,53.917,1.75,4.2,2.3,0.1,0.1,0.983,113.728
300.0 MHz,116.789,67.592,1.75,4.2,2.4,0.2,0.2,0.989,132.472
300.0 MHz,115.176,66.746,1.75,4.2,2.5,0.2,0.25,0.989,133.057
300.0 MHz,104.952,72.486,1.75,4.2,2.5,0.25,0.2,0.991,136.825
300.0 MHz,118.402,67.153,1.75,4.2,2.6,0.2,0.25,0.989,131.89
300.0 MHz,108.091,73.003,1.75,4.2,2.6,0.25,0.2,0.99,135.658
300.0 MHz,121.59,67.505,1.75,4.2,2.7,0.2,0.25,0.989,130.746
300.0 MHz,111.145,73.536,1.75,4.2,2.7,0.25,0.2,0.99,134.531
300.0 MHz,124.83,67.835,1.75,4.2,2.8,0.2,0.25,0.989,129.595
300.0 MHz,114.173,73.978,1.75,4.2,2.8,0.25,0.2,0.99,133.423
300.0 MHz,127.998,68.136,1.75,4.2,2.9,0.2,0.25,0.989,128.48
300.0 MHz,117.224,74.32,1.75,4.2,2.9,0.25,0.2,0.99,132.315
300.0 MHz,131.169,68.402,1.75,4.2,3.0,0.2,0.25,0.988,127.374
300.0 MHz,120.221,74.691,1.75,4.2,3.0,0.25,0.2,0.99,131.236
300.0 MHz,134.325,68.672,1.75,4.2,3.1,0.2,0.25,0.988,126.283
300.0 MHz,123.212,75.016,1.75,4.2,3.1,0.25,0.2,0.99,130.169
300.0 MHz,137.481,68.896,1.75,4.2,3.2,0.2,0.25,0.988,125.203
300.0 MHz,126.226,75.264,1.75,4.2,3.2,0.25,0.2,0.99,129.103
300.0 MHz,140.638,69.137,1.75,4.2,3.3,0.2,0.25,0.988,124.133
300.0 MHz,129.232,75.538,1.75,4.2,3.3,0.25,0.2,0.99,128.048
300.0 MHz,143.788,69.359,1.75,4.2,3.4,0.2,0.25,0.988,123.076
300.0 MHz,132.224,75.866,1.75,4.2,3.4,0.25,0.2,0.99,127.009
300.0 MHz,147.001,69.705,1.75,4.2,3.5,0.2,0.25,0.988,122.009
300.0 MHz,135.241,76.319,1.75,4.2,3.5,0.25,0.2,0.989,125.969
300.0 MHz,150.161,69.917,1.75,4.2,3.6,0.2,0.25,0.988,120.97
300.0 MHz,138.238,76.562,1.75,4.2,3.6,0.25,0.2,0.989,124.946
300.0 MHz,153.332,70.072,1.75,4.2,3.7,0.2,0.25,0.988,119.937
300.0 MHz,141.26,76.745,1.75,4.2,3.7,0.25,0.2,0.989,123.924
300.0 MHz,159.663,70.372,1.75,4.2,3.9,0.2,0.25,0.988,117.908
300.0 MHz,162.816,70.546,1.75,4.2,4.0,0.2,0.25,0.987,116.914
300.0 MHz,165.975,70.681,1.75,4.2,4.1,0.2,0.25,0.987,115.928
300.0 MHz,169.136,70.816,1.75,4.2,4.2,0.2,0.25,0.987,114.952
300.0 MHz,172.305,70.928,1.75,4.2,4.3,0.2,0.25,0.987,113.983
300.0 MHz,175.47,71.091,1.75,4.2,4.4,0.2,0.25,0.987,113.027
300.0 MHz,178.63,71.189,1.75,4.2,4.5,0.2,0.25,0.987,112.083
300.0 MHz,181.884,71.445,1.75,4.2,4.6,0.2,0.25,0.987,111.121
300.0 MHz,185.063,71.492,1.75,4.2,4.7,0.2,0.25,0.987,110.192
300.0 MHz,185.069,70.528,1.75,4.2,4.9,0.2,0.3,0.987,110.19
300.0 MHz,164.973,76.558,1.75,4.2,4.9,0.25,0.3,0.988,116.24
300.0 MHz,188.178,70.621,1.75,4.2,5.0,0.2,0.3,0.987,109.292
300.0 MHz,167.791,76.691,1.75,4.2,5.0,0.25,0.3,0.988,115.366
300.0 MHz,162.603,53.113,1.75,4.3,2.0,0.1,0.1,,
300.0 MHz,105.448,65.539,1.75,4.3,2.0,0.2,0.2,0.99,136.64
300.0 MHz,171.474,53.637,1.75,4.3,2.2,0.1,0.1,0.983,114.234
300.0 MHz,175.913,53.917,1.75,4.3,2.3,0.1,0.1,0.983,112.892
300.0 MHz,119.0,67.669,1.75,4.3,2.4,0.2,0.2,0.989,131.675
300.0 MHz,117.261,66.841,1.75,4.3,2.5,0.2,0.25,0.989,132.302
300.0 MHz,106.804,72.637,1.75,4.3,2.5,0.25,0.2,0.991,136.136
300.0 MHz,120.5,67.25,1.75,4.3,2.6,0.2,0.25,0.989,131.136
300.0 MHz,109.949,73.096,1.75,4.3,2.6,0.25,0.2,0.99,134.971
300.0 MHz,123.639,67.429,1.75,4.3,2.7,0.2,0.25,0.989,130.017
300.0 MHz,112.944,73.349,1.75,4.3,2.7,0.25,0.2,0.99,133.871
300.0 MHz,126.947,67.929,1.75,4.3,2.8,0.2,0.25,0.989,128.849
300.0 MHz,116.058,74.054,1.75,4.3,2.8,0.25,0.2,0.99,132.737
300.0 MHz,130.129,68.219,1.75,4.3,2.9,0.2,0.25,0.988,127.735
300.0 MHz,119.1,74.424,1.75,4.3,2.9,0.25,0.2,0.99,131.639
300.0 MHz,133.31,68.486,1.75,4.3,3.0,0.2,0.25,0.988,126.633
300.0 MHz,122.119,74.787,1.75,4.3,3.0,0.25,0.2,0.99,130.558
300.0 MHz,136.476,68.752,1.75,4.3,3.1,0.2,0.25,0.988,125.546
300.0 MHz,125.102,75.11,1.75,4.3,3.1,0.25,0.2,0.99,129.499
300.0 MHz,139.642,68.973,1.75,4.3,3.2,0.2,0.25,0.988,124.47
300.0 MHz,128.11,75.364,1.75,4.3,3.2,0.25,0.2,0.99,128.441
300.0 MHz,142.808,69.211,1.75,4.3,3.3,0.2,0.25,0.988,123.404
300.0 MHz,131.12,75.627,1.75,4.3,3.3,0.25,0.2,0.99,127.391
300.0 MHz,145.966,69.432,1.75,4.3,3.4,0.2,0.25,0.988,122.351
300.0 MHz,134.117,75.945,1.75,4.3,3.4,0.25,0.2,0.989,126.355
300.0 MHz,149.189,69.775,1.75,4.3,3.5,0.2,0.25,0.988,121.288
300.0 MHz,137.14,76.421,1.75,4.3,3.5,0.25,0.2,0.989,125.32
300.0 MHz,152.357,69.982,1.75,4.3,3.6,0.2,0.25,0.988,120.254
300.0 MHz,140.131,76.683,1.75,4.3,3.6,0.25,0.2,0.989,124.305
300.0 MHz,155.536,70.132,1.75,4.3,3.7,0.2,0.25,0.988,119.226
300.0 MHz,143.133,76.903,1.75,4.3,3.7,0.25,0.2,0.989,123.296
300.0 MHz,161.885,70.432,1.75,4.3,3.9,0.2,0.25,0.987,117.207
300.0 MHz,165.045,70.602,1.75,4.3,4.0,0.2,0.25,0.987,116.217
300.0 MHz,168.216,70.728,1.75,4.3,4.1,0.2,0.25,0.987,115.235
300.0 MHz,171.388,70.853,1.75,4.3,4.2,0.2,0.25,0.987,114.262
300.0 MHz,174.562,70.969,1.75,4.3,4.3,0.2,0.25,0.987,113.3
300.0 MHz,177.732,71.138,1.75,4.3,4.4,0.2,0.25,0.987,112.35
300.0 MHz,180.9,71.234,1.75,4.3,4.5,0.2,0.25,0.987,111.411
300.0 MHz,184.162,71.49,1.75,4.3,4.6,0.2,0.25,0.987,110.454
300.0 MHz,187.346,71.538,1.75,4.3,4.7,0.2,0.25,0.987,109.531
300.0 MHz,187.338,70.537,1.75,4.3,4.9,0.2,0.3,0.987,109.533
